feature_idx,feature_theme,layer,n_seq,n_tokens,n_subsamples,n_train_pos_mean,auc_roc_mean,auc_roc_std,auc_roc_min,auc_roc_max,auc_pr_mean,auc_pr_std,auc_pr_min,auc_pr_max,p_at_k_mean,p_at_k_std
9989,refusal,8,320,81600,1,845.0,0.9060301049506498,0.0,0.9060301049506498,0.9060301049506498,0.17479910482458597,0.0,0.17479910482458597,0.17479910482458597,0.28421052631578947,0.0
9989,refusal,12,2,510,1,1.0,0.4760914346727779,0.0,0.4760914346727779,0.4760914346727779,0.008146910494830455,0.0,0.008146910494830455,0.008146910494830455,0.0,0.0
9989,refusal,12,4,1020,3,10.666666666666666,0.6911987725374793,0.1757022753070804,0.4886213182634965,0.8021348212193026,0.04763005859753869,0.03476104869867865,0.008365524020752623,0.07447708506300668,0.06666666666666667,0.06145361364258595
9989,refusal,12,8,2040,5,13.6,0.7246923878225995,0.09431908017373825,0.6130753405036589,0.8271402901117216,0.04525215267327506,0.04095489897864267,0.015744998935239035,0.11319892536669367,0.07263157894736842,0.07557718807511113
9989,refusal,12,16,4080,5,43.8,0.853423682908409,0.01604809574650236,0.8248248652308654,0.8625294929555457,0.09709508962583924,0.02998189163260753,0.06156033965902459,0.14284220455810667,0.13578947368421052,0.031226098893034373
9989,refusal,12,32,8160,5,70.6,0.8603512591473736,0.02240637849463244,0.8291132581577645,0.887939529675252,0.10930541970520764,0.021279505702201072,0.08415896405720663,0.12768274884763947,0.1642105263157895,0.03557988164453804
9989,refusal,12,64,16320,5,140.6,0.890056433761296,0.010201767785554537,0.874041381285971,0.9013325867861143,0.13711586102979723,0.02183860399280731,0.1131041416710922,0.16988971430775693,0.22210526315789472,0.03231596091159738
9989,refusal,12,128,32640,5,297.8,0.9168595015495196,0.009551188200466907,0.9012041980259903,0.9251418005677232,0.21617402564491503,0.0406990370560278,0.16238611855601365,0.2713143120398969,0.2957894736842105,0.049147863283910534
9989,refusal,12,256,65280,5,658.8,0.9281290137764004,0.0037621351968402865,0.9242792781062008,0.9338269225761087,0.26727761556709795,0.013977216840946985,0.2565548528523645,0.2886261323527961,0.3336842105263158,0.019902810948620054
9989,refusal,12,320,81600,1,845.0,0.9341469829943487,0.0,0.9341469829943487,0.9341469829943487,0.28150886445509554,0.0,0.28150886445509554,0.28150886445509554,0.3473684210526316,0.0
9989,refusal,20,2,510,1,1.0,0.5624729810672153,0.0,0.5624729810672153,0.5624729810672153,0.011043611711536616,0.0,0.011043611711536616,0.011043611711536616,0.005263157894736842,0.0
9989,refusal,20,4,1020,3,10.666666666666666,0.7697092806236272,0.1492901977284405,0.5977555405088674,0.8662453449308575,0.08026166698372321,0.059180151546626814,0.012085221972286906,0.11838344825108942,0.11228070175438594,0.09449286322452793
9989,refusal,20,8,2040,5,13.6,0.8194517044714706,0.071473774516623,0.7488027031953957,0.9024870439334357,0.10254902388072822,0.09637778687167847,0.027791056685066543,0.2528635594735702,0.13789473684210524,0.10174379860225694
9989,refusal,20,16,4080,5,43.8,0.9489535925414725,0.011061551262890894,0.9309179926560589,0.9574587879892705,0.27368235435188054,0.05767474421424866,0.20625674687303563,0.34671555931932574,0.3231578947368421,0.03931547241470125
9989,refusal,20,32,8160,5,70.6,0.9525860048438762,0.010531834184512671,0.9425956405114716,0.9686796531159666,0.33501804044585404,0.06811088151585626,0.2750026825867637,0.44328562466526883,0.37157894736842106,0.06516546168118419
9989,refusal,20,64,16320,5,140.6,0.9727853329513788,0.007230072975123964,0.9617677543686034,0.9807221542227662,0.5036069914885157,0.04971170669806636,0.43293216485551855,0.5676345243438674,0.4936842105263158,0.04872331288856049
9989,refusal,20,128,32640,5,297.8,0.9885681397953071,0.0021906949018092336,0.9848673142529754,0.9901764368863774,0.6724201912378527,0.027231065266523632,0.638300184702625,0.700724158103118,0.6042105263157895,0.021827833003502887
9989,refusal,20,256,65280,5,658.8,0.9942970389853902,0.000790155479754366,0.9930558087450195,0.9948876272819606,0.7853545350660511,0.006842895586795129,0.7766771680845628,0.7927075057855231,0.6947368421052632,0.009846466807299831
9989,refusal,20,320,81600,1,845.0,0.9959389567436653,0.0,0.9959389567436653,0.9959389567436653,0.8167421163332819,0.0,0.8167421163332819,0.8167421163332819,0.7052631578947368,0.0
12730,ethics,5,4,1020,3,3.6666666666666665,0.6068102227688943,0.03215104045772302,0.5712626486264862,0.6338558425584255,0.007025418737148895,0.0010839582455245101,0.00588249931094828,0.008038768557572865,0.022222222222222223,0.015396007178390021
12730,ethics,5,8,2040,3,5.666666666666667,0.6707975399753998,0.03529064068450333,0.6301166051660516,0.6931936039360393,0.013893691096623166,0.007295477779027553,0.0059284145334352915,0.020251149998439244,0.031111111111111114,0.02775554665954844
12730,ethics,5,16,4080,5,18.2,0.7393792209922099,0.056019470915760906,0.6592846248462485,0.7923260352603526,0.021031821111499198,0.014048007117579411,0.009390147593814934,0.044174198837947036,0.04266666666666667,0.01738453974720706
12730,ethics,5,32,8160,5,37.4,0.7780666830668307,0.05089741396937278,0.7114597785977859,0.8475499794997952,0.04810271226396477,0.018679149356341736,0.027816519657875127,0.07738136996954294,0.07733333333333334,0.04152643067305983
12730,ethics,5,64,16320,5,106.8,0.8368658630586306,0.02426703362030495,0.8034591225912259,0.8590412464124642,0.06213125558534112,0.030177262024558994,0.030029806235356248,0.11096781285333021,0.096,0.03818085616873694
12730,ethics,5,128,32640,5,224.2,0.8583739565395654,0.01721338415983192,0.836819680196802,0.8798530545305453,0.06197193106583256,0.012919015002139411,0.048632924189916646,0.0829869111373787,0.12,0.01632993161855452
12730,ethics,5,256,65280,5,399.2,0.8712915129151291,0.012459163614235639,0.8573389093890937,0.8847671996719967,0.07838348706142212,0.014156762578383345,0.061165568364941636,0.09727752751451843,0.13333333333333336,0.021081851067789197
12730,ethics,5,320,81600,1,506.0,0.8733763017630177,0.0,0.8733763017630177,0.8733763017630177,0.07768419135689944,0.0,0.07768419135689944,0.07768419135689944,0.12,0.0
12730,ethics,8,4,1020,3,3.6666666666666665,0.6684564712313789,0.06488003490655907,0.5951075030750308,0.7183357113571136,0.009144033109001146,0.0006645461592843419,0.008400532938881815,0.00968018277007597,0.017777777777777778,0.007698003589195011
12730,ethics,8,8,2040,3,5.666666666666667,0.7456673500068334,0.04504893543206066,0.6956195161951619,0.7829720377203773,0.034947743353761995,0.029674037417236995,0.007001096754822071,0.06609043485782967,0.05777777777777778,0.05388602512436507
12730,ethics,8,16,4080,5,18.2,0.7699260352603525,0.05042478777828383,0.7045362853628536,0.8458371463714636,0.035959366756987445,0.025138081106572854,0.015285282495618367,0.07537051551842622,0.064,0.017384539747207065
12730,ethics,8,32,8160,5,37.4,0.8233153915539155,0.04708559023540719,0.7479045510455105,0.867689380893809,0.05938381277644992,0.01599880256771416,0.04692748361831837,0.08608967104637512,0.08,0.021081851067789197
12730,ethics,8,64,16320,5,106.8,0.897140926609266,0.018162159233254434,0.8676218122181222,0.9126743747437475,0.10086105316975569,0.041685528080383005,0.05582907752675919,0.16957074102507289,0.17066666666666666,0.06626545941220896
12730,ethics,8,128,32640,5,224.2,0.9147536531365313,0.007269799296002365,0.9031491594915948,0.9227125871258712,0.10863347400745642,0.029262200670369325,0.0785117977290927,0.15076770285943644,0.16266666666666668,0.03699849846803095
12730,ethics,8,256,65280,5,399.2,0.9167050102501026,0.00852469973357792,0.9057640016400164,0.927940303403034,0.14819537154550294,0.014356263547987408,0.13716829231474856,0.17114567247791526,0.21333333333333332,0.03771236166328253
12730,ethics,8,320,81600,1,506.0,0.9245559655596556,0.0,0.9245559655596556,0.9245559655596556,0.18194986931868828,0.0,0.18194986931868828,0.18194986931868828,0.24,0.0
12730,ethics,12,4,1020,3,3.6666666666666665,0.6759301353013529,0.019426210458453223,0.6535045510455104,0.6875873718737187,0.008419451213558629,0.0005089881543791433,0.007941384181812578,0.008954555457749107,0.013333333333333334,0.0
12730,ethics,12,8,2040,3,5.666666666666667,0.720492770261036,0.05291987151074275,0.6633515375153751,0.7678163181631816,0.03799453184906098,0.02711985669582679,0.009210354347560722,0.06306791131646965,0.07111111111111111,0.061584028713560085
12730,ethics,12,16,4080,5,18.2,0.7558203198031981,0.04993251818505185,0.7082358343583437,0.826469208692087,0.027610190574961734,0.009557826897952613,0.017891161815131056,0.03811321875245944,0.06666666666666667,0.024944382578492946
12730,ethics,12,32,8160,5,37.4,0.8012954817548176,0.07242737209883451,0.6875053710537106,0.8647714637146372,0.057908791567391274,0.004335911220917109,0.0512040998067633,0.06328645168246412,0.08266666666666667,0.025647178748895126
12730,ethics,12,64,16320,5,106.8,0.8766210414104142,0.018357151571323588,0.8470940549405495,0.8931765477654776,0.0950608316906322,0.022782608995790432,0.06360328024288314,0.11926644867127346,0.1706666666666667,0.03818085616873695
12730,ethics,12,128,32640,5,224.2,0.9090130709307094,0.009702129035125991,0.9017092250922509,0.9255281672816729,0.12476932726574115,0.016584188289948624,0.10735356197111569,0.1441174520785905,0.18133333333333335,0.024221202832779936
12730,ethics,12,256,65280,5,399.2,0.9119669372693726,0.009245247491566671,0.8979817958179582,0.9216360803608035,0.17145315207357573,0.026464909101091685,0.1388908391804698,0.21037494416787397,0.21600000000000003,0.035777087639996624
12730,ethics,12,320,81600,1,506.0,0.9181185731857318,0.0,0.9181185731857318,0.9181185731857318,0.17366632997115977,0.0,0.17366632997115977,0.17366632997115977,0.21333333333333335,0.0
12730,ethics,20,4,1020,3,3.6666666666666665,0.76796676233429,0.035618055487172964,0.7321426814268143,0.8033751537515376,0.018171082154223844,0.005310068736600224,0.012360068778803607,0.02277096856632706,0.04,0.026666666666666665
12730,ethics,20,8,2040,3,5.666666666666667,0.8395029656963237,0.04381612025870582,0.7978810988109881,0.8852250922509226,0.06270639107951857,0.04273112907659547,0.018605547312966927,0.10392152210406015,0.09777777777777776,0.05047918529600243
12730,ethics,20,16,4080,5,18.2,0.8711284952849528,0.04874806050247843,0.8052880688806888,0.9273177531775317,0.08245442414048679,0.06864068037802817,0.03703974188033094,0.2040910844881059,0.11733333333333333,0.08712698268109087
12730,ethics,20,32,8160,5,37.4,0.9162657482574825,0.042822857101324024,0.846968101681017,0.9633246412464125,0.1619189640604118,0.07266689741444697,0.07769736856335792,0.27765421686095115,0.2,0.0947511360236793
12730,ethics,20,64,16320,5,106.8,0.9626378023780238,0.0138773008784008,0.9380106601066011,0.971350225502255,0.3343785349761685,0.11258636952952678,0.1344886994496766,0.39697740761131245,0.36533333333333334,0.08620389266797128
12730,ethics,20,128,32640,5,224.2,0.9804170233702336,0.0071132758513884715,0.9718212382123821,0.9912724887248873,0.530615859224452,0.08084057916570861,0.4402602772897364,0.6136024887622245,0.4906666666666667,0.08401058134412459
12730,ethics,20,256,65280,5,399.2,0.9905279212792129,0.003164681272744798,0.98539926199262,0.9938013940139402,0.6686436107106292,0.03548489967520609,0.6286411479485688,0.7120667879963499,0.608,0.03841296077570114
12730,ethics,20,320,81600,1,506.0,0.9930063140631405,0.0,0.9930063140631405,0.9930063140631405,0.7040105198174587,0.0,0.7040105198174587,0.7040105198174587,0.64,0.0
